Country	City	Accent City	Region	Latitude	Longitude
DE	eben	Eben	02	50.1333333	11.35
DE	eben	Eben	02	48.6666667	13.15
DE	ebenau	Ebenau	15	51.0666667	10.2666667
DE	ebendorf	Ebendorf	14	52.1833333	11.5666667
DE	ebendorfel	Ebendörfel	13	51.1333333	14.4333333
DE	ebene	Ebene	02	50.1833333	10.75
DE	ebenfeld	Ebenfeld	05	51.0	8.55
DE	ebenhards	Ebenhards	15	50.45	10.6833333
DE	ebenhausen	Ebenhausen	02	47.9833333	11.4666667
DE	ebenhausen	Ebenhausen	02	48.6833333	11.95
DE	ebenhausen	Ebenhausen	02	50.1333333	10.1333333
DE	ebenhausen	Ebenhausen	02	48.6833333	11.4666667
DE	ebenhausen werk	Ebenhausen Werk	02	48.6833333	11.4666667
DE	ebenheid	Ebenheid	01	49.7161111	9.3630556
DE	ebenheim	Ebenheim	15	50.9833333	10.5166667
DE	ebenheit	Ebenheit	13	50.9333333	14.0833333
DE	ebenheit	Ebenheit	13	50.95	14.0
DE	ebenhof	Ebenhof	02	48.3	12.9333333
DE	ebenhofen	Ebenhofen	02	47.8166667	10.6166667
DE	ebenode	Ebenöde	07	52.1833333	8.85
DE	ebenpaint	Ebenpaint	02	49.1	12.25
DE	ebenpoint	Ebenpoint	02	49.1	12.25
DE	ebenreuth	Ebenreuth	02	48.8	13.2833333
DE	ebenried	Ebenried	02	48.5666667	11.0166667
DE	ebenried	Ebenried	02	49.2166667	11.3
DE	ebenschwand	Ebenschwand	02	47.5666667	9.8333333
DE	ebensfeld	Ebensfeld	02	50.0666667	10.95
DE	ebenshausen	Ebenshausen	15	51.0833333	10.3
DE	ebenthal	Ebenthal	02	48.65	13.4333333
DE	ebenthan	Ebenthan	02	48.9666667	12.7166667
DE	ebenung	Ebenung	01	48.75	8.1833333
DE	ebenweiler	Ebenweiler	01	47.9	9.5166667
DE	eberau	Eberau	02	49.8333333	10.5166667
DE	eberbach	Eberbach	01	49.3008333	9.8286111
DE	eberbach	Eberbach	01	49.4694444	8.9927778
DE	eberbachle	Eberbächle	01	48.1166667	7.9166667
DE	eberding	Eberding	02	47.95	12.85
DE	eberdingen	Eberdingen	01	48.8833333	8.9666667
DE	ebereschenhof	Ebereschenhof	11	52.6833333	12.8666667
DE	eberfingen	Eberfingen	01	47.7166667	8.4333333
DE	ebergotzen	Ebergötzen	06	51.5666667	10.1166667
DE	eberhardsberg	Eberhardsberg	02	48.6833333	13.55
DE	eberhardsbuhl	Eberhardsbühl	02	49.5666667	11.7666667
DE	eberhardsreuth	Eberhardsreuth	02	48.8166667	13.35
DE	eberhardsreuth	Eberhardsreuth	02	50.0166667	11.5166667
DE	eberhardstein	Eberhardstein	02	49.75	11.25
DE	eberhardsweiler	Eberhardsweiler	01	48.8833333	9.65
DE	eberhardtsreuth	Eberhardtsreuth	02	50.0166667	11.5166667
DE	eberhardzell	Eberhardzell	01	48.0	9.8166667
DE	eberharz	Eberharz	01	47.8333333	9.8833333
DE	eberhausen	Eberhausen	06	51.55	9.7166667
DE	eberholzen	Eberholzen	06	52.05	9.85
DE	ebering	Ebering	02	47.95	12.5166667
DE	ebering	Ebering	02	48.6666667	13.0333333
DE	eberl	Eberl	02	47.8	11.8166667
DE	eberloh	Eberloh	02	47.9333333	12.2833333
DE	ebermannsdorf	Ebermannsdorf	02	49.4	11.95
DE	ebermannstadt	Ebermannstadt	02	49.7822222	11.1811111
DE	ebermergen	Ebermergen	02	48.75	10.7166667
DE	ebern	Ebern	09	50.0833333	10.8
DE	ebernach	Ebernach	08	50.1333333	7.2
DE	ebernburg	Ebernburg	08	49.8166667	7.85
DE	ebernhahn	Ebernhahn	08	50.4666667	7.7666667
DE	ebersbach	Ebersbach	02	47.85	10.4666667
DE	ebersbach	Ebersbach	02	48.2333333	10.2
DE	ebersbach	Ebersbach	02	48.3833333	11.4333333
DE	ebersbach	Ebersbach	02	48.4	10.3166667
DE	ebersbach	Ebersbach	02	49.25	10.9333333
DE	ebersbach	Ebersbach	02	49.5833333	10.75
DE	ebersbach	Ebersbach	02	49.6	11.8166667
DE	ebersbach	Ebersbach	02	49.6333333	11.1
DE	ebersbach	Ebersbach	02	50.1	11.5166667
DE	ebersbach	Ebersbach	13	50.7833333	13.2333333
DE	ebersbach	Ebersbach	13	50.8333333	12.6
DE	ebersbach	Ebersbach	13	51.1	12.7
DE	ebersbach	Ebersbach	13	51.1	13.1
DE	ebersbach	Ebersbach	13	51.1833333	14.9333333
DE	ebersbach	Ebersbach	02	49.9083333	9.2063889
DE	ebersbach	Ebersbach	01	47.95	9.5833333
DE	ebersbach	Ebersbach	13	51.2333333	13.65
DE	ebersbach	Ebersbach	13	50.3666667	12.1666667
DE	ebersbach	Ebersbach	13	51.0166667	14.5833333
DE	ebersbach	Ebersbach	01	48.7166667	9.5333333
DE	ebersbach an der fils	Ebersbach an der Fils	01	48.7166667	9.5333333
DE	ebersbachander fils	Ebersbachander Fils	01	48.7166667	9.5333333
DE	ebersbach-musbach	Ebersbach-Musbach	01	47.9666667	9.5833333
DE	ebersbach-sußebach	Ebersbach-Süßebach	13	50.3666667	12.15
DE	ebersberg	Ebersberg	01	48.9166667	9.6833333
DE	ebersberg	Ebersberg	01	48.9333333	9.5333333
DE	ebersberg	Ebersberg	15	50.4833333	11.8833333
DE	ebersberg	Ebersberg	01	49.0202778	9.6447222
DE	ebersberg	Ebersberg	05	49.6155556	8.9941667
DE	ebersberg	Ebersberg	13	50.3666667	12.0166667
DE	ebersberg	Ebersberg	02	48.0833333	11.9666667
DE	ebersbrunn	Ebersbrunn	02	49.8	10.4666667
DE	ebersbrunn	Ebersbrunn	13	50.65	12.4333333
DE	eberschutz	Eberschütz	05	51.55	9.3666667
DE	ebersdorf	Ebersdorf	02	48.7666667	13.3833333
DE	ebersdorf	Ebersdorf	02	49.3333333	12.3333333
DE	ebersdorf	Ebersdorf	02	49.4166667	10.6333333
DE	ebersdorf	Ebersdorf	15	50.4833333	11.6666667
DE	ebersdorf	Ebersdorf	02	50.5	11.35
DE	ebersdorf	Ebersdorf	13	50.8833333	12.9833333
DE	ebersdorf	Ebersdorf	05	50.95	9.3166667
DE	ebersdorf	Ebersdorf	13	51.0833333	14.6833333
DE	ebersdorf	Ebersdorf	06	53.5166667	9.0666667
DE	ebersdorf	Ebersdorf	02	50.2166667	11.0666667
DE	ebersdorf	Ebersdorf	02	50.3333333	11.15
DE	ebersdorf bei coburg	Ebersdorf bei Coburg	02	50.2166667	11.0666667
DE	ebersdorf-friesau	Ebersdorf-Friesau	15	50.4833333	11.6666667
DE	ebersgons	Ebersgöns	05	50.45	8.6
DE	ebersgrun	Ebersgrün	13	50.6	12.0166667
DE	ebershardt	Ebershardt	01	48.6	8.6666667
DE	ebershausen	Ebershausen	02	48.2	10.3166667
DE	ebersheim	Ebersheim	08	49.9127778	8.2408333
DE	eberspiel	Eberspiel	01	48.7333333	8.6833333
DE	eberspoint	Eberspoint	02	48.3833333	12.3166667
DE	eberspoint	Eberspoint	02	48.4166667	11.6333333
DE	ebersried	Ebersried	02	48.2833333	11.15
DE	ebersroda	Ebersroda	14	51.25	11.7666667
DE	ebersroith	Ebersroith	02	49.0666667	12.4833333
DE	eberstadt	Eberstadt	05	50.4833333	8.7666667
DE	eberstadt	Eberstadt	01	49.1802778	9.3211111
DE	eberstadt	Eberstadt	01	49.4780556	9.3675
DE	eberstadt	Eberstadt	05	49.8152778	8.6425
DE	eberstadt	Eberstädt	15	51.0	10.6166667
DE	eberstal	Eberstal	01	49.3416667	9.6386111
DE	eberstall	Eberstall	02	48.3666667	10.4333333
DE	eberstall	Eberstall	02	48.6833333	12.1166667
DE	eberstedt	Eberstedt	15	51.0666667	11.5833333
DE	ebersteinburg	Ebersteinburg	01	48.7833333	8.2666667
DE	eberstetten	Eberstetten	02	48.5333333	11.5333333
DE	eberswalde	Eberswalde	11	52.8333333	13.8333333
DE	eberswalde-finow	Eberswalde-Finow	11	52.8333333	13.7833333
DE	eberswang	Eberswang	02	48.9	11.0833333
DE	ebersweier	Ebersweier	01	48.4333333	7.9833333
DE	ebersweier	Ebersweier	01	48.5	7.9833333
DE	eberting	Eberting	02	48.0666667	12.5333333
DE	ebertsbronn	Ebertsbronn	01	49.435	9.9488889
DE	ebertsfelden	Ebertsfelden	02	48.3666667	13.1166667
DE	ebertshausen	Ebertshausen	02	47.9666667	11.55
DE	ebertshausen	Ebertshausen	02	48.2833333	11.2166667
DE	ebertshausen	Ebertshausen	02	50.15	10.35
DE	ebertshausen	Ebertshausen	08	50.2833333	7.9833333
DE	ebertshausen	Ebertshausen	15	50.65	10.5666667
DE	ebertsheim	Ebertsheim	08	49.5683333	8.1086111
DE	ebertsried	Ebertsried	02	48.9166667	13.1666667
DE	ebhausen	Ebhausen	01	48.5833333	8.6833333
DE	ebhausen uber wollhausen	Ebhausen über Wollhausen	01	48.5833333	8.6833333
DE	ebigen	Ebigen	01	47.7166667	7.7833333
DE	ebing	Ebing	02	48.2166667	12.4666667
DE	ebing	Ebing	02	50.0166667	10.9
DE	ebingen	Ebingen	01	48.2166667	9.0333333
DE	ebinghausen	Ebinghausen	07	51.25	7.3666667
DE	ebisweiler	Ebisweiler	01	47.9666667	9.6166667
DE	ebkeriege	Ebkeriege	06	53.5333333	8.0833333
DE	ebmath	Ebmath	13	50.3333333	12.15
DE	ebnat	Ebnat	02	47.8	12.2833333
DE	ebnat	Ebnat	01	48.8	10.1833333
DE	ebnat	Ebnat	01	48.9	10.05
DE	ebnath	Ebnath	02	49.95	11.9333333
DE	ebnet	Ebnet	01	47.8	8.3
DE	ebnet	Ebnet	01	47.9833333	7.9
DE	ebneth	Ebneth	02	50.1666667	11.25
DE	ebni	Ebni	01	48.9166667	9.6
DE	eboldshausen	Eboldshausen	06	51.7833333	10.0
DE	eborn	Eborn	08	49.6333333	7.2
DE	ebrach	Ebrach	02	48.1	12.1
DE	ebrach	Ebrach	02	49.8333333	10.5
DE	ebrantshausen	Ebrantshausen	02	48.6666667	11.7333333
DE	ebratshofen	Ebratshofen	02	47.6166667	10.0333333
DE	ebratsweiler	Ebratsweiler	01	47.8666667	9.1666667
DE	ebriat	Ebriat	02	49.95	11.9333333
DE	ebringen	Ebringen	01	47.75	8.75
DE	ebringen	Ebringen	01	47.95	7.7833333
DE	ebschied	Ebschied	08	50.0833333	7.5166667
DE	ebsdorf	Ebsdorf	05	50.7333333	8.8166667
DE	ebsdorf	Ebsdorf	06	53.0333333	10.4166667
DE	ebshied	Ebshied	08	50.0833333	7.5166667
DE	ebstorf	Ebstorf	06	53.0333333	10.4166667
DE	ebull	Ebüll	10	54.6333333	8.9166667
DE	ebullerfeld	Ebüllerfeld	10	54.65	8.9166667
DE	ebullfeld	Ebüllfeld	10	54.65	8.9166667
DE	echau	Echau	01	48.2833333	8.1166667
DE	echbeck	Echbeck	01	47.85	9.3333333
DE	echelnpoten	Echelnpöten	07	51.5166667	8.25
DE	echelsbach	Echelsbach	02	47.7	10.9833333
DE	echem	Echem	06	53.3333333	10.5333333
DE	echenbrunn	Echenbrunn	02	48.5666667	10.3833333
DE	echendorf	Echendorf	02	48.9333333	11.7166667
DE	echenried	Echenried	02	48.9166667	11.7166667
DE	echenzell	Echenzell	02	48.85	11.4
DE	echerschwang	Echerschwang	02	47.7166667	10.7833333
DE	echetweiler	Echetweiler	01	47.6166667	9.6666667
DE	eching	Eching	02	48.0833333	11.1166667
DE	eching	Eching	02	48.2833333	11.85
DE	eching	Eching	02	48.5	12.0666667
DE	eching	Eching	02	48.3	11.6166667
DE	echlishausen	Echlishausen	02	48.4333333	10.2
DE	echsheim	Echsheim	02	48.6	11.0166667
DE	echt	Echt	02	47.7666667	10.7
DE	echte	Echte	06	51.7833333	10.0666667
DE	echteler	Echteler	06	52.6	6.8
DE	echterdingen	Echterdingen	01	48.6833333	9.1666667
DE	echternacherbruck	Echternacherbrück	08	49.8166667	6.4333333
DE	echternhagen	Echternhagen	07	52.1166667	8.9166667
DE	echtershausen	Echtershausen	08	50.0166667	6.4166667
DE	echthausen	Echthausen	07	51.5	7.9
DE	echtorf	Echtorf	06	52.3	9.0833333
DE	echtrop	Echtrop	07	51.5166667	8.1833333
DE	echtz	Echtz	07	50.8333333	6.4166667
DE	echzell	Echzell	05	50.4	8.9
DE	eck	Eck	02	47.65	12.15
DE	eck	Eck	02	47.75	11.8
DE	eck	Eck	02	48.0	12.5166667
DE	eck	Eck	02	48.25	12.15
DE	eck	Eck	02	48.4333333	12.0
DE	eck	Eck	02	48.45	11.4
DE	eck	Eck	02	48.5666667	13.65
DE	eckacker	Eckacker	01	48.1833333	7.9166667
DE	eck am berg	Eck am Berg	01	49.0	10.35
DE	eckardroth	Eckardroth	05	50.3166667	9.3666667
DE	eckardsberg	Eckardsberg	13	51.2166667	13.3833333
DE	eckard siedlung	Eckard Siedlung	11	52.8666667	13.7166667
DE	eckardts	Eckardts	15	50.7	10.25
DE	eckardtshausen	Eckardtshausen	15	50.9166667	10.2666667
DE	eckardtsheim	Eckardtsheim	07	51.9333333	8.5666667
DE	eckardtsleben	Eckardtsleben	15	51.0666667	10.6833333
DE	eckarrot	Eckarrot	01	49.05	10.0666667
DE	eckarts	Eckarts	02	47.6166667	10.25
DE	eckarts	Eckarts	02	50.2666667	9.7166667
DE	eckartsberg	Eckartsberg	02	47.7666667	10.2166667
DE	eckartsberg	Eckartsberg	13	50.9166667	14.8
DE	eckartsberga	Eckartsberga	14	51.1166667	11.55
DE	eckartsborn	Eckartsborn	05	50.3666667	9.0666667
DE	eckartsbrunn	Eckartsbrunn	01	47.8833333	8.8666667
DE	eckartshausen	Eckartshausen	02	50.0166667	10.0833333
DE	eckartshausen	Eckartshausen	02	50.2	10.7
DE	eckartshausen	Eckartshausen	05	50.25	9.0333333
DE	eckartshausen	Eckartshausen	01	49.1536111	9.9305556
DE	eckartshof	Eckartshof	02	49.3666667	10.1833333
DE	eckartsleben	Eckartsleben	15	51.0666667	10.6833333
DE	eckartsreuth	Eckartsreuth	02	49.9333333	11.7833333
DE	eckartsroth	Eckartsroth	02	50.35	9.8666667
DE	eckarts-rupboden	Eckarts-Rupboden	02	50.2666667	9.7166667
DE	eckartsweier	Eckartsweier	01	48.5333333	7.8666667
DE	eckartsweiler	Eckartsweiler	02	49.2666667	10.35
DE	eckartsweiler	Eckartsweiler	01	49.2047222	9.5383333
DE	eckbach	Eckbach	01	47.95	8.15
DE	eckdorf	Eckdorf	07	50.8	6.8833333
DE	eckel	Eckel	06	53.3666667	9.9166667
DE	eckelhausen	Eckelhausen	09	49.5666667	7.0666667
DE	eckelsdorf	Eckelsdorf	10	54.0666667	10.6833333
DE	eckelshausen	Eckelshausen	05	50.8833333	8.5333333
DE	eckelsheim	Eckelsheim	08	49.8	7.9833333
DE	eckeltshof	Eckeltshof	02	49.4333333	11.5833333
DE	eckenbach	Eckenbach	08	50.7	7.4666667
DE	eckenberg	Eckenberg	01	48.9166667	9.8666667
DE	eckenberg	Eckenberg	02	49.5666667	10.7833333
DE	eckendorf	Eckendorf	02	49.45	12.2333333
DE	eckendorf	Eckendorf	08	50.6	7.0666667
DE	eckendorf-schwabedissen	Eckendorf-Schwabedissen	07	52.0333333	8.6333333
DE	eckenhagen	Eckenhagen	07	50.9833333	7.7
DE	eckenhaid	Eckenhaid	02	49.5833333	11.2333333
DE	eckenheim	Eckenheim	05	50.15	8.6833333
DE	eckenhof	Eckenhof	02	49.6333333	10.6833333
DE	eckenreuth	Eckenreuth	02	49.6666667	11.4333333
DE	eckenricht	Eckenricht	02	49.55	11.6833333
DE	eckenroth	Eckenroth	08	49.9166667	7.7833333
DE	eckenweiher	Eckenweiher	01	48.95	8.8666667
DE	eckenweiler	Eckenweiler	01	48.4666667	8.8166667
DE	eckerde	Eckerde	06	52.3166667	9.5166667
DE	eckerding	Eckerding	02	49.1	11.6833333
DE	eckeresse	Eckeresse	07	51.5833333	7.0833333
DE	eckerkrug	Eckerkrug	14	51.8833333	10.65
DE	eckernforde	Eckernförde	10	54.4666667	9.8333333
DE	eckersbach	Eckersbach	02	49.7666667	10.6666667
DE	eckersbach	Eckersbach	13	50.7333333	12.5
DE	eckersberg	Eckersberg	02	47.8	11.95
DE	eckersberg	Eckersberg	02	48.5666667	11.5
DE	eckersberg	Eckersberg	13	51.0333333	12.6166667
DE	eckersdorf	Eckersdorf	02	49.9333333	11.4833333
DE	eckersdorf	Eckersdorf	02	50.0333333	11.4
DE	eckersdorf	Eckersdorf	13	50.9666667	13.6333333
DE	eckershof	Eckershof	02	49.3833333	10.9833333
DE	eckershof	Eckershof	02	49.9833333	11.6166667
DE	eckersmuhlen	Eckersmühlen	02	49.2166667	11.1333333
DE	eckerstampf	Eckerstampf	02	48.5666667	13.6333333
DE	eckersweiler	Eckersweiler	08	49.5666667	7.2833333
DE	eckertsfeld	Eckertsfeld	02	49.45	11.65
DE	eckertshof	Eckertshof	02	49.0666667	11.7166667
DE	eckertsreut	Eckertsreut	02	48.8166667	13.4666667
DE	eckertsreuth	Eckertsreuth	02	48.8166667	13.4666667
DE	eckerzell	Eckerzell	02	49.0833333	12.5166667
DE	eckesey	Eckesey	07	51.3833333	7.4666667
DE	eckfeld	Eckfeld	08	50.1166667	6.85
DE	eckfleth	Eckfleth	06	53.2333333	8.3833333
DE	eckhausen	Eckhausen	07	50.9166667	7.3666667
DE	eckhofen	Eckhofen	02	48.35	11.2833333
DE	eckhorst	Eckhorst	10	53.9	10.6
DE	ecking	Ecking	02	47.85	12.2333333
DE	ecking	Ecking	02	48.3166667	12.7
DE	ecklak	Ecklak	10	53.95	9.2666667
DE	ecklakerhorn	Ecklakerhörn	10	53.95	9.2666667
DE	eckle	Eckle	01	48.1833333	7.8833333
DE	ecklingerode	Ecklingerode	15	51.5	10.3166667
DE	eckmannsdorf	Eckmannsdorf	11	52.0	12.9
DE	eckmannshausen	Eckmannshausen	07	50.9166667	8.0666667
DE	eckmannshofen	Eckmannshofen	02	49.0833333	11.2333333
DE	eckmull	Eckmüll	02	48.85	12.1833333
DE	ecknach	Ecknach	02	48.45	11.1166667
DE	eckolstadt	Eckolstädt	15	51.0333333	11.6333333
DE	eckringhausen	Eckringhausen	07	51.1166667	7.2166667
DE	ecksberg	Ecksberg	02	48.25	12.4833333
DE	ecksee	Ecksee	07	51.5	7.2833333
DE	eckstedt	Eckstedt	15	51.0666667	11.1333333
DE	ecksteig	Ecksteig	15	51.3666667	10.0
DE	eckstever	Eckstever	06	53.1166667	9.1666667
DE	eckstock	Eckstock	10	54.5666667	9.15
DE	eckum	Eckum	07	51.0333333	6.7
DE	eckwalden	Eckwälden	01	48.6333333	9.6
DE	eckwarden	Eckwarden	06	53.5333333	8.2833333
DE	eckwarder ahndeich	Eckwarder Ahndeich	06	53.5166667	8.25
DE	eckwarder altendeich	Eckwarder Altendeich	06	53.55	8.25
DE	eckwarderhorne	Eckwarderhörne	06	53.5333333	8.25
DE	eckweiler	Eckweiler	08	49.85	7.6166667
DE	eckweisbach	Eckweisbach	05	50.5666667	9.95
DE	ed	Ed	02	47.75	11.8166667
DE	ed	Ed	02	47.7833333	11.8
DE	ed	Ed	02	48.1	12.3666667
DE	ed	Ed	02	48.4833333	13.0333333
DE	eddelak	Eddelak	10	53.95	9.15
DE	eddelsen	Eddelsen	06	53.3833333	9.9666667
DE	eddelstorf	Eddelstorf	06	53.15	10.6166667
DE	edderitz	Edderitz	14	51.6833333	11.9333333
DE	eddersheim	Eddersheim	05	50.0333333	8.4666667
DE	eddesse	Eddesse	06	52.4166667	10.2333333
DE	eddessen	Eddessen	07	51.6	9.3
DE	eddigehausen	Eddigehausen	06	51.6	9.9666667
DE	eddinghausen	Eddinghausen	06	52.1166667	9.8166667
DE	edelbach	Edelbach	02	50.1166667	9.3
DE	edelbeuren	Edelbeuren	01	48.1	10.0166667
DE	edelbrunn	Edelbrunn	02	50.0166667	10.7166667
DE	edelburg	Edelburg	07	51.4	7.8
DE	edeldorf	Edeldorf	02	49.7	12.2
DE	edelfingen	Edelfingen	01	49.5158333	9.7522222
DE	edelham	Edelham	02	48.1	12.6
DE	edelitz	Edelitz	02	47.65	9.9
DE	edelmannshof	Edelmannshof	01	49.3	9.5
DE	edelmanshof	Edelmanshof	01	49.3	9.5
DE	edelrath	Edelrath	07	51.0333333	7.0833333
DE	edelsberg	Edelsberg	05	50.4666667	8.3166667
DE	edelsfeld	Edelsfeld	02	49.5666667	11.7
DE	edelshausen	Edelshausen	02	48.6166667	11.2833333
DE	edelstetten	Edelstetten	02	48.3	10.4
DE	edelweiler	Edelweiler	01	48.5333333	8.55
DE	edelzell	Edelzell	05	50.5333333	9.7
DE	edemannswisch	Edemannswisch	10	54.2	9.0
DE	edemissen	Edemissen	06	51.7666667	9.8666667
DE	edemissen	Edemissen	06	52.3833333	10.2666667
DE	eden	Eden	02	48.4333333	13.25
DE	eden	Eden	11	52.75	13.2166667
DE	edenbachen	Edenbachen	01	48.0666667	10.0166667
DE	edenbergen	Edenbergen	02	48.4166667	10.8166667
DE	edenburg	Edenburg	01	47.7166667	7.7333333
DE	edenbuttel	Edenbüttel	06	53.15	8.6166667
DE	edendorf	Edendorf	06	53.1333333	10.55
DE	edendorf	Edendorf	10	53.95	9.5
DE	edengoben	Edengoben	02	48.5666667	12.3833333
DE	edenhausen	Edenhausen	02	48.55	10.95
DE	edenhausen	Edenhausen	02	48.25	10.4166667
DE	edenhof	Edenhof	02	47.75	11.4
DE	edenholzhausen	Edenholzhausen	02	48.3166667	11.35
DE	edenholzhausen	Edenholzhausen	02	48.4	11.3833333
DE	edenkoben	Edenkoben	08	49.2916667	8.1202778
DE	edenland	Edenland	02	48.6166667	12.05
DE	edenpfaffenhofen	Edenpfaffenhofen	02	48.4	11.4166667
DE	edenried	Edenried	02	48.45	11.0166667
DE	edensbach	Edensbach	01	47.75	9.75
DE	edenserloog	Edenserloog	06	53.6666667	7.7333333
DE	edenstetten	Edenstetten	02	48.9	12.9333333
DE	edenthal	Edenthal	02	48.6	12.5333333
DE	ederbringhausen	Ederbringhausen	05	51.1166667	8.8666667
DE	ederdorf	Ederdorf	05	51.05	8.7833333
DE	ederen	Ederen	07	50.95	6.25
DE	ederheim	Ederheim	02	48.8166667	10.4666667
DE	ederlsdorf	Ederlsdorf	02	48.5833333	13.6
DE	edermanning	Edermanning	02	48.3333333	12.95
DE	edersberg	Edersberg	02	48.4666667	11.4333333
DE	edersdorf	Edersdorf	02	48.9166667	12.8166667
DE	edersee	Edersee	05	51.1833333	9.05
DE	edersfeld	Edersfeld	02	49.1	10.7333333
DE	edersleben	Edersleben	14	51.4166667	11.2833333
DE	edesbuttel	Edesbüttel	06	52.4	10.6333333
DE	edesheim	Edesheim	06	51.75	9.9833333
DE	edesheim	Edesheim	08	49.2633333	8.135
DE	edewecht	Edewecht	06	53.1333333	7.9833333
DE	edewechterdamm	Edewechterdamm	06	53.0833333	7.9333333
DE	edgoven	Edgoven	07	50.7666667	7.2833333
DE	edhof	Edhof	02	48.4166667	12.8166667
DE	ediger	Ediger	08	50.1	7.1666667
DE	ediger-eller	Ediger-Eller	08	50.1166667	7.15
DE	edigheim	Edigheim	08	49.5316667	8.3841667
DE	edingen	Edingen	08	49.8166667	6.4833333
DE	edingen	Edingen	05	50.6333333	8.3166667
DE	edingen	Edingen	01	49.4461111	8.6083333
DE	edingen-neckarhausen	Edingen-Neckarhausen	01	49.4572222	8.6063889
DE	edingerhof	Edingerhof	01	49.45	8.6
DE	edinghausen	Edinghausen	06	52.2833333	8.0166667
DE	edlau	Edlau	14	51.6666667	11.8166667
DE	edlendorf	Edlendorf	02	50.25	11.75
DE	edlhausen	Edlhausen	02	49.0666667	11.9166667
DE	edlhausen	Edlhausen	02	49.1166667	12.1166667
DE	edling	Edling	02	47.8833333	12.2166667
DE	edling	Edling	02	48.0333333	12.55
DE	edling	Edling	02	48.0666667	12.1666667
DE	edling	Edling	02	48.5	11.4166667
DE	edlkofen	Edlkofen	02	48.5166667	11.9833333
DE	edlmannsberg	Edlmannsberg	02	48.5833333	12.0166667
DE	edlmuhl	Edlmühl	02	49.4166667	12.6333333
DE	edmuhle	Edmühle	02	48.4333333	13.1
DE	edschenburg	Edschenburg	06	53.4166667	8.4333333
DE	edt	Edt	02	48.1	12.65
DE	edt	Edt	02	48.4833333	13.2333333
DE	edt	Edt	02	48.5	13.1
DE	edt	Edt	02	48.6833333	13.3333333
DE	edt	Edt	02	49.0166667	12.6833333
DE	eduardshof	Eduardshof	14	52.4833333	12.0833333
DE	eesch	Eesch	10	54.0666667	9.0333333
DE	effeld	Effeld	07	51.1166667	6.1
DE	effelder	Effelder	15	50.3833333	11.0833333
DE	effelder	Effelder	15	51.2333333	10.25
DE	effeldorf	Effeldorf	02	49.8	10.0833333
DE	effeln	Effeln	07	51.5166667	8.3666667
DE	effelsberg	Effelsberg	07	50.5166667	6.8833333
DE	effelt	Effelt	07	51.1166667	6.1
DE	effelter	Effelter	02	50.35	11.4166667
DE	effeltrich	Effeltrich	02	49.6666667	11.1
DE	effenricht	Effenricht	02	49.1833333	11.85
DE	effenstadt	Effenstädt	02	47.7833333	11.9333333
DE	effenstatt	Effenstätt	02	47.7833333	11.9333333
DE	efferen	Efferen	07	50.9	6.9
DE	effert	Effert	07	50.8666667	7.2833333
DE	effolderbach	Effolderbach	05	50.35	9.0
DE	effringen	Effringen	01	48.6166667	8.7333333
DE	efkebull	Efkebüll	10	54.6833333	8.85
DE	efringen	Efringen	01	47.6666667	7.5666667
DE	efringen-kirchen	Efringen-Kirchen	01	47.65	7.5666667
DE	efrizweiler	Efrizweiler	01	47.6833333	9.4166667
DE	eft	Eft	09	49.4666667	6.45
DE	egarsee	Egarsee	11	53.2166667	13.55
DE	egartenhof	Egartenhof	01	48.95	9.0833333
DE	egelfingen	Egelfingen	01	48.15	9.2833333
DE	egelhofen	Egelhofen	02	48.1	10.4666667
DE	egelinde	Egelinde	11	52.2166667	12.4666667
DE	egelmes	Egelmes	05	50.6	9.85
DE	egeln	Egeln	14	51.95	11.4333333
DE	egeln nord	Egeln Nord	14	51.95	11.4333333
DE	egelreute	Egelreute	01	47.8833333	9.3833333
DE	egels	Egels	06	53.4666667	7.5166667
DE	egelsbach	Egelsbach	02	49.6666667	10.6833333
DE	egelsbach	Egelsbach	05	49.9711111	8.6702778
DE	egelsberg	Egelsberg	02	48.35	12.7666667
DE	egelsdorf	Egelsdorf	15	50.6333333	11.0833333
DE	egelsee	Egelsee	01	48.0166667	10.1166667
DE	egelsheim	Egelsheim	02	49.3166667	11.8666667
DE	egelsried	Egelsried	02	49.3	12.3833333
DE	egelstal	Egelstal	01	48.4333333	8.7166667
DE	egelstein	Egelstein	01	48.4166667	9.5166667
DE	egen	Egen	07	51.1666667	7.4
DE	egenbostel	Egenbostel	06	52.95	9.4666667
DE	egenburg	Egenburg	02	48.3	11.15
DE	egenbuttel	Egenbüttel	10	53.65	9.85
DE	egendorf	Egendorf	15	50.8666667	11.3666667
DE	egenhausen	Egenhausen	01	48.5666667	8.6166667
DE	egenhausen	Egenhausen	02	49.4333333	10.4666667
DE	egenhausen	Egenhausen	02	50.0333333	10.1
DE	egenhausen	Egenhausen	06	52.7666667	8.7
DE	egenhofen	Egenhofen	02	48.2833333	11.1666667
DE	egenhofen	Egenhofen	02	48.35	10.3666667
DE	egenried	Egenried	02	47.7666667	11.2333333
DE	egenroth	Egenroth	05	50.1833333	7.95
DE	egensbach	Egensbach	02	49.45	11.4
DE	egenstedt	Egenstedt	06	52.1	9.9833333
DE	egerdach	Egerdach	02	47.9	12.7
DE	egerer	Egerer	02	47.9	12.5333333
DE	egern	Egern	02	47.7	11.75
DE	egerndach	Egerndach	02	47.7833333	12.4833333
